Timestamp,Open,High,Low,Close,Date
1534377600.0,281.46000000,298.60000000,277.55000000,287.17000000,2018-08-16
1534464000.0,286.84000000,318.00000000,285.00000000,317.51000000,2018-08-17
1534550400.0,317.51000000,321.33000000,281.79000000,294.11000000,2018-08-18
1534636800.0,294.10000000,307.40000000,288.20000000,299.42000000,2018-08-19
1534723200.0,299.30000000,304.04000000,269.50000000,270.51000000,2018-08-20
1534809600.0,270.51000000,285.90000000,269.70000000,281.21000000,2018-08-21
1534896000.0,281.09000000,298.89000000,259.50000000,270.80000000,2018-08-22
1534982400.0,270.68000000,280.30000000,267.55000000,275.99000000,2018-08-23
1535068800.0,276.06000000,283.10000000,270.22000000,281.19000000,2018-08-24
1535155200.0,281.05000000,282.71000000,275.99000000,277.55000000,2018-08-25
1535241600.0,277.54000000,277.91000000,268.69000000,274.29000000,2018-08-26
1535328000.0,274.17000000,288.15000000,271.59000000,287.71000000,2018-08-27
1535414400.0,287.71000000,298.00000000,282.66000000,295.44000000,2018-08-28
1535500800.0,295.44000000,297.00000000,283.55000000,288.40000000,2018-08-29
1535587200.0,288.35000000,291.00000000,271.88000000,283.89000000,2018-08-30
1535673600.0,283.90000000,289.00000000,276.59000000,281.41000000,2018-08-31
1535760000.0,281.46000000,302.00000000,281.34000000,295.71000000,2018-09-01
1535846400.0,295.80000000,299.33000000,288.87000000,295.41000000,2018-09-02
1535932800.0,295.51000000,296.62000000,285.99000000,289.09000000,2018-09-03
1536019200.0,289.09000000,292.64000000,283.00000000,285.30000000,2018-09-04
1536105600.0,285.18000000,287.62000000,227.00000000,228.53000000,2018-09-05
1536192000.0,228.28000000,233.19000000,212.00000000,229.70000000,2018-09-06
1536278400.0,229.73000000,234.69000000,213.50000000,215.22000000,2018-09-07
1536364800.0,215.19000000,220.20000000,190.01000000,196.71000000,2018-09-08
1536451200.0,196.87000000,208.60000000,185.02000000,195.81000000,2018-09-09
1536537600.0,196.13000000,203.42000000,187.10000000,197.15000000,2018-09-10
1536624000.0,197.22000000,200.20000000,176.16000000,185.18000000,2018-09-11
1536710400.0,185.14000000,185.22000000,167.32000000,183.12000000,2018-09-12
1536796800.0,183.17000000,215.00000000,183.15000000,210.68000000,2018-09-13
1536883200.0,210.91000000,224.20000000,202.60000000,208.82000000,2018-09-14
1536969600.0,208.55000000,227.42000000,207.64000000,221.29000000,2018-09-15
1537056000.0,221.62000000,223.50000000,208.10000000,220.17000000,2018-09-16
1537142400.0,220.24000000,225.00000000,192.40000000,196.16000000,2018-09-17
1537228800.0,196.25000000,215.47000000,193.47000000,208.17000000,2018-09-18
1537315200.0,208.42000000,214.84000000,197.58000000,209.79000000,2018-09-19
1537401600.0,209.79000000,226.68000000,205.56000000,224.00000000,2018-09-20
1537488000.0,224.00000000,252.11000000,220.66000000,247.73000000,2018-09-21
1537574400.0,247.67000000,255.13000000,232.70000000,241.01000000,2018-09-22
1537660800.0,241.01000000,249.73000000,237.00000000,244.50000000,2018-09-23
1537747200.0,244.54000000,246.20000000,225.30000000,228.06000000,2018-09-24
1537833600.0,228.06000000,228.10000000,203.61000000,219.62000000,2018-09-25
1537920000.0,219.50000000,223.60000000,207.50000000,214.42000000,2018-09-26
1538006400.0,214.38000000,234.00000000,205.01000000,229.13000000,2018-09-27
1538092800.0,229.10000000,234.42000000,215.53000000,221.84000000,2018-09-28
1538179200.0,221.89000000,237.77000000,214.18000000,231.62000000,2018-09-29
1538265600.0,231.62000000,239.00000000,226.50000000,232.94000000,2018-09-30
1538352000.0,233.04000000,235.88000000,224.46000000,231.61000000,2018-10-01
1538438400.0,231.62000000,232.51000000,223.37000000,225.69000000,2018-10-02
1538524800.0,225.70000000,226.43000000,216.51000000,220.77000000,2018-10-03
1538611200.0,220.67000000,227.16000000,219.49000000,222.66000000,2018-10-04
1538697600.0,222.66000000,231.75000000,219.35000000,228.37000000,2018-10-05
1538784000.0,228.36000000,228.86000000,223.15000000,225.40000000,2018-10-06
1538870400.0,225.39000000,227.75000000,221.48000000,226.14000000,2018-10-07
1538956800.0,226.26000000,232.70000000,224.21000000,230.01000000,2018-10-08
1539043200.0,230.01000000,231.02000000,226.56000000,228.40000000,2018-10-09
1539129600.0,228.40000000,228.78000000,224.05000000,226.74000000,2018-10-10
1539216000.0,226.70000000,226.91000000,189.01000000,191.58000000,2018-10-11
1539302400.0,191.55000000,201.87000000,190.04000000,196.96000000,2018-10-12
1539388800.0,196.96000000,202.78000000,196.27000000,201.30000000,2018-10-13
1539475200.0,201.39000000,203.56000000,194.33000000,197.01000000,2018-10-14
1539561600.0,196.84000000,239.00000000,194.60000000,214.39000000,2018-10-15
1539648000.0,214.39000000,219.95000000,211.55000000,215.09000000,2018-10-16
1539734400.0,215.20000000,216.99000000,210.00000000,212.85000000,2018-10-17
1539820800.0,212.90000000,215.30000000,203.53000000,206.24000000,2018-10-18
1539907200.0,206.25000000,208.00000000,204.21000000,205.00000000,2018-10-19
1539993600.0,205.10000000,209.69000000,203.57000000,207.91000000,2018-10-20
1540080000.0,207.91000000,211.99000000,206.74000000,207.49000000,2018-10-21
1540166400.0,207.46000000,209.30000000,205.00000000,206.67000000,2018-10-22
1540252800.0,206.67000000,207.80000000,202.14000000,205.85000000,2018-10-23
1540339200.0,205.85000000,207.95000000,204.73000000,205.35000000,2018-10-24
1540425600.0,205.35000000,205.94000000,202.88000000,203.93000000,2018-10-25
1540512000.0,203.84000000,209.00000000,203.00000000,204.92000000,2018-10-26
1540598400.0,204.92000000,206.15000000,203.09000000,204.45000000,2018-10-27
1540684800.0,204.45000000,205.94000000,203.62000000,204.99000000,2018-10-28
1540771200.0,204.99000000,205.49000000,195.28000000,196.96000000,2018-10-29
1540857600.0,196.95000000,198.60000000,195.91000000,197.27000000,2018-10-30
1540944000.0,197.24000000,201.45000000,193.01000000,198.73000000,2018-10-31
1541030400.0,198.70000000,200.95000000,197.88000000,199.96000000,2018-11-01
1541116800.0,199.93000000,203.74000000,199.34000000,202.35000000,2018-11-02
1541203200.0,202.31000000,202.69000000,198.59000000,200.31000000,2018-11-03
1541289600.0,200.27000000,218.76000000,199.00000000,212.11000000,2018-11-04
1541376000.0,212.13000000,213.39000000,207.62000000,210.66000000,2018-11-05
1541462400.0,210.64000000,221.25000000,209.11000000,220.74000000,2018-11-06
1541548800.0,220.77000000,224.80000000,217.01000000,219.07000000,2018-11-07
1541635200.0,219.06000000,220.78000000,212.49000000,212.79000000,2018-11-08
1541721600.0,212.79000000,215.51000000,209.10000000,210.77000000,2018-11-09
1541808000.0,210.78000000,215.55000000,209.02000000,213.25000000,2018-11-10
1541894400.0,213.27000000,213.99000000,209.00000000,212.54000000,2018-11-11
1541980800.0,212.60000000,214.22000000,210.90000000,212.89000000,2018-11-12
1542067200.0,212.91000000,213.80000000,209.20000000,209.84000000,2018-11-13
1542153600.0,209.84000000,210.30000000,176.16000000,187.43000000,2018-11-14
1542240000.0,187.43000000,190.00000000,170.99000000,184.35000000,2018-11-15
1542326400.0,184.35000000,185.00000000,173.00000000,176.89000000,2018-11-16
1542412800.0,176.93000000,177.91000000,173.94000000,176.20000000,2018-11-17
1542499200.0,176.20000000,182.94000000,176.10000000,178.97000000,2018-11-18
1542585600.0,179.04000000,179.33000000,146.47000000,150.81000000,2018-11-19
1542672000.0,150.76000000,154.70000000,126.95000000,133.82000000,2018-11-20
1542758400.0,133.68000000,142.01000000,127.15000000,138.23000000,2018-11-21
1542844800.0,138.36000000,140.40000000,125.64000000,126.63000000,2018-11-22
1542931200.0,126.58000000,128.90000000,118.56000000,125.02000000,2018-11-23
1543017600.0,125.00000000,130.81000000,112.32000000,114.89000000,2018-11-24
1543104000.0,114.83000000,122.35000000,102.95000000,118.67000000,2018-11-25
1543190400.0,118.65000000,121.50000000,106.41000000,110.68000000,2018-11-26
1543276800.0,110.66000000,114.31000000,102.36000000,111.43000000,2018-11-27
1543363200.0,111.38000000,126.80000000,111.37000000,122.90000000,2018-11-28
1543449600.0,122.88000000,124.00000000,114.78000000,117.98000000,2018-11-29
1543536000.0,117.99000000,120.26000000,111.09000000,113.73000000,2018-11-30
1543622400.0,113.71000000,120.80000000,111.35000000,118.10000000,2018-12-01
1543708800.0,118.09000000,120.73000000,116.00000000,116.57000000,2018-12-02
1543795200.0,116.63000000,116.96000000,106.70000000,108.76000000,2018-12-03
1543881600.0,108.76000000,113.20000000,106.00000000,109.94000000,2018-12-04
1543968000.0,109.92000000,110.58000000,102.38000000,102.71000000,2018-12-05
1544054400.0,102.73000000,104.68000000,90.20000000,91.00000000,2018-12-06
1544140800.0,91.18000000,96.90000000,82.07000000,93.05000000,2018-12-07
1544227200.0,93.06000000,98.00000000,84.55000000,90.38000000,2018-12-08
1544313600.0,90.39000000,98.70000000,88.63000000,93.26000000,2018-12-09
1544400000.0,93.26000000,95.21000000,88.11000000,89.91000000,2018-12-10
1544486400.0,89.88000000,91.65000000,85.83000000,87.76000000,2018-12-11
1544572800.0,87.77000000,91.31000000,86.63000000,89.41000000,2018-12-12
1544659200.0,89.39000000,90.71000000,84.71000000,86.34000000,2018-12-13
1544745600.0,86.35000000,87.25000000,82.20000000,83.82000000,2018-12-14
1544832000.0,83.82000000,85.00000000,81.79000000,83.76000000,2018-12-15
1544918400.0,83.75000000,87.64000000,83.73000000,84.67000000,2018-12-16
1545004800.0,84.68000000,97.00000000,84.40000000,94.02000000,2018-12-17
1545091200.0,94.03000000,101.30000000,91.34000000,100.39000000,2018-12-18
1545177600.0,100.39000000,107.55000000,97.75000000,98.74000000,2018-12-19
1545264000.0,98.73000000,116.00000000,97.88000000,114.05000000,2018-12-20
1545350400.0,113.71000000,118.00000000,104.76000000,107.69000000,2018-12-21
1545436800.0,107.67000000,115.50000000,105.38000000,115.20000000,2018-12-22
1545523200.0,115.18000000,131.94000000,114.91000000,129.03000000,2018-12-23
1545609600.0,129.03000000,157.67000000,128.80000000,138.03000000,2018-12-24
1545696000.0,138.01000000,139.26000000,119.68000000,127.60000000,2018-12-25
1545782400.0,127.61000000,135.32000000,122.51000000,129.35000000,2018-12-26
1545868800.0,129.35000000,131.09000000,111.22000000,113.80000000,2018-12-27
1545955200.0,113.75000000,136.66000000,111.87000000,135.30000000,2018-12-28
1546041600.0,135.30000000,145.42000000,128.50000000,132.89000000,2018-12-29
1546128000.0,133.00000000,139.00000000,127.03000000,137.77000000,2018-12-30
1546214400.0,137.81000000,138.66000000,128.70000000,131.45000000,2018-12-31
1546300800.0,131.45000000,140.67000000,130.00000000,139.10000000,2019-01-01
1546387200.0,139.10000000,155.37000000,137.76000000,152.01000000,2019-01-02
1546473600.0,152.01000000,153.64000000,143.11000000,146.30000000,2019-01-03
1546560000.0,146.30000000,154.80000000,143.54000000,151.97000000,2019-01-04
1546646400.0,152.08000000,159.26000000,151.20000000,152.83000000,2019-01-05
1546732800.0,152.83000000,157.40000000,147.51000000,153.86000000,2019-01-06
1546819200.0,153.89000000,155.48000000,147.86000000,149.34000000,2019-01-07
1546905600.0,149.29000000,151.65000000,145.20000000,147.60000000,2019-01-08
1546992000.0,147.62000000,151.50000000,146.77000000,148.10000000,2019-01-09
1547078400.0,148.11000000,149.45000000,121.00000000,124.95000000,2019-01-10
1547164800.0,124.96000000,127.36000000,120.08000000,124.65000000,2019-01-11
1547251200.0,124.67000000,126.19000000,122.00000000,123.35000000,2019-01-12
1547337600.0,123.35000000,124.25000000,111.87000000,114.16000000,2019-01-13
1547424000.0,114.17000000,130.05000000,113.94000000,126.95000000,2019-01-14
1547510400.0,126.95000000,129.40000000,116.00000000,118.95000000,2019-01-15
1547596800.0,118.93000000,126.88000000,118.52000000,121.48000000,2019-01-16
1547683200.0,121.49000000,122.99000000,116.80000000,121.54000000,2019-01-17
1547769600.0,121.56000000,121.98000000,117.66000000,119.17000000,2019-01-18
1547856000.0,119.16000000,125.29000000,119.14000000,122.60000000,2019-01-19
1547942400.0,122.61000000,123.32000000,115.68000000,117.47000000,2019-01-20
1548028800.0,117.56000000,118.50000000,113.61000000,115.63000000,2019-01-21
1548115200.0,115.62000000,119.49000000,111.39000000,117.81000000,2019-01-22
1548201600.0,117.80000000,118.95000000,114.80000000,116.44000000,2019-01-23
1548288000.0,116.40000000,117.15000000,113.61000000,116.39000000,2019-01-24
1548374400.0,116.40000000,117.50000000,114.30000000,115.11000000,2019-01-25
1548460800.0,115.13000000,118.00000000,115.00000000,115.34000000,2019-01-26
1548547200.0,115.32000000,116.15000000,111.04000000,112.05000000,2019-01-27
1548633600.0,112.04000000,112.87000000,100.91000000,105.50000000,2019-01-28
1548720000.0,105.49000000,106.61000000,102.22000000,104.45000000,2019-01-29
1548806400.0,104.41000000,109.80000000,103.45000000,108.29000000,2019-01-30
1548892800.0,108.29000000,110.61000000,105.46000000,106.44000000,2019-01-31
1548979200.0,106.47000000,108.35000000,103.77000000,106.73000000,2019-02-01
1549065600.0,106.71000000,111.15000000,106.07000000,110.42000000,2019-02-02
1549152000.0,110.41000000,111.11000000,105.82000000,107.36000000,2019-02-03
1549238400.0,107.33000000,109.30000000,106.57000000,107.68000000,2019-02-04
1549324800.0,107.65000000,108.18000000,106.47000000,107.27000000,2019-02-05
1549411200.0,107.28000000,107.83000000,101.21000000,104.50000000,2019-02-06
1549497600.0,104.49000000,106.18000000,103.82000000,104.48000000,2019-02-07
1549584000.0,104.48000000,123.00000000,103.41000000,119.25000000,2019-02-08
1549670400.0,119.32000000,121.99000000,117.64000000,119.19000000,2019-02-09
1549756800.0,119.19000000,126.49000000,115.81000000,125.12000000,2019-02-10
1549843200.0,125.12000000,125.28000000,119.24000000,120.89000000,2019-02-11
1549929600.0,120.88000000,123.89000000,118.18000000,122.41000000,2019-02-12
1550016000.0,122.40000000,126.47000000,120.70000000,121.86000000,2019-02-13
1550102400.0,121.86000000,124.50000000,120.10000000,120.42000000,2019-02-14
1550188800.0,120.47000000,124.25000000,120.19000000,121.67000000,2019-02-15
1550275200.0,121.66000000,124.99000000,121.54000000,122.67000000,2019-02-16
1550361600.0,122.67000000,135.61000000,122.43000000,133.75000000,2019-02-17
1550448000.0,133.77000000,148.30000000,132.42000000,145.69000000,2019-02-18
1550534400.0,145.69000000,150.00000000,142.36000000,143.44000000,2019-02-19
1550620800.0,143.45000000,149.52000000,139.60000000,148.44000000,2019-02-20
1550707200.0,148.42000000,149.61000000,142.70000000,145.69000000,2019-02-21
1550793600.0,145.68000000,148.85000000,143.85000000,147.36000000,2019-02-22
1550880000.0,147.40000000,159.60000000,145.78000000,157.79000000,2019-02-23
1550966400.0,157.75000000,166.00000000,131.70000000,132.10000000,2019-02-24
1551052800.0,132.10000000,141.55000000,131.89000000,137.87000000,2019-02-25
1551139200.0,137.88000000,138.41000000,133.72000000,136.22000000,2019-02-26
1551225600.0,136.22000000,140.29000000,126.84000000,135.02000000,2019-02-27
1551312000.0,135.03000000,139.00000000,132.10000000,135.34000000,2019-02-28
1551398400.0,135.32000000,137.95000000,134.90000000,135.32000000,2019-03-01
1551484800.0,135.32000000,136.12000000,130.03000000,132.56000000,2019-03-02
1551571200.0,132.54000000,134.60000000,128.01000000,130.60000000,2019-03-03
1551657600.0,130.60000000,131.11000000,122.60000000,125.65000000,2019-03-04
1551744000.0,125.68000000,137.84000000,125.19000000,136.72000000,2019-03-05
1551830400.0,136.71000000,140.29000000,133.33000000,137.40000000,2019-03-06
1551916800.0,137.37000000,140.20000000,135.20000000,136.81000000,2019-03-07
1552003200.0,136.82000000,139.34000000,130.62000000,133.52000000,2019-03-08
1552089600.0,133.51000000,138.65000000,132.93000000,137.27000000,2019-03-09
1552176000.0,137.27000000,137.50000000,134.00000000,135.37000000,2019-03-10
1552262400.0,135.37000000,136.15000000,131.00000000,132.67000000,2019-03-11
1552348800.0,132.67000000,135.30000000,130.77000000,133.57000000,2019-03-12
1552435200.0,133.62000000,133.65000000,130.58000000,131.65000000,2019-03-13
1552521600.0,131.69000000,135.11000000,128.52000000,132.20000000,2019-03-14
1552608000.0,132.24000000,137.62000000,132.18000000,136.56000000,2019-03-15
1552694400.0,136.60000000,144.47000000,136.51000000,140.92000000,2019-03-16
1552780800.0,140.94000000,141.07000000,137.20000000,138.67000000,2019-03-17
1552867200.0,138.67000000,142.01000000,136.10000000,137.59000000,2019-03-18
1552953600.0,137.62000000,139.38000000,136.97000000,138.55000000,2019-03-19
1553040000.0,138.56000000,139.66000000,136.01000000,139.01000000,2019-03-20
1553126400.0,139.04000000,139.55000000,131.21000000,134.85000000,2019-03-21
1553212800.0,134.85000000,137.20000000,134.29000000,135.98000000,2019-03-22
1553299200.0,135.92000000,138.21000000,135.60000000,137.28000000,2019-03-23
1553385600.0,137.28000000,137.37000000,134.75000000,136.09000000,2019-03-24
1553472000.0,136.12000000,136.83000000,131.60000000,133.98000000,2019-03-25
1553558400.0,133.97000000,134.74000000,132.27000000,134.18000000,2019-03-26
1553644800.0,134.14000000,140.14000000,133.84000000,139.45000000,2019-03-27
1553731200.0,139.46000000,139.57000000,137.30000000,137.86000000,2019-03-28
1553817600.0,137.85000000,143.60000000,137.62000000,143.25000000,2019-03-29
1553904000.0,143.25000000,145.89000000,140.06000000,142.46000000,2019-03-30
1553990400.0,142.44000000,142.50000000,140.42000000,141.38000000,2019-03-31
1554076800.0,141.41000000,143.08000000,139.57000000,141.24000000,2019-04-01
1554163200.0,141.24000000,165.60000000,141.00000000,163.31000000,2019-04-02
1554249600.0,163.26000000,177.81000000,149.23000000,159.96000000,2019-04-03
1554336000.0,159.96000000,164.00000000,152.80000000,157.36000000,2019-04-04
1554422400.0,157.33000000,167.83000000,155.94000000,164.77000000,2019-04-05
1554508800.0,164.84000000,172.77000000,159.20000000,165.50000000,2019-04-06
1554595200.0,165.56000000,175.43000000,164.06000000,174.21000000,2019-04-07
1554681600.0,174.29000000,185.87000000,170.90000000,178.72000000,2019-04-08
1554768000.0,178.71000000,179.17000000,171.05000000,174.60000000,2019-04-09
1554854400.0,174.58000000,183.77000000,168.00000000,177.12000000,2019-04-10
1554940800.0,177.12000000,177.48000000,158.27000000,164.07000000,2019-04-11
1555027200.0,164.06000000,166.50000000,158.11000000,163.19000000,2019-04-12
1555113600.0,163.20000000,165.37000000,160.74000000,162.99000000,2019-04-13
1555200000.0,162.99000000,168.11000000,161.20000000,167.23000000,2019-04-14
1555286400.0,167.21000000,168.81000000,155.70000000,159.95000000,2019-04-15
1555372800.0,159.91000000,166.73000000,159.41000000,165.37000000,2019-04-16
1555459200.0,165.41000000,167.28000000,163.78000000,165.75000000,2019-04-17
1555545600.0,165.75000000,175.20000000,165.04000000,173.33000000,2019-04-18
1555632000.0,173.34000000,173.55000000,168.59000000,172.64000000,2019-04-19
1555718400.0,172.66000000,176.97000000,169.87000000,172.88000000,2019-04-20
1555804800.0,172.89000000,173.48000000,164.82000000,168.59000000,2019-04-21
1555891200.0,168.59000000,172.30000000,167.00000000,170.52000000,2019-04-22
1555977600.0,170.52000000,175.83000000,167.78000000,169.16000000,2019-04-23
1556064000.0,169.15000000,169.87000000,159.26000000,164.78000000,2019-04-24
1556150400.0,164.78000000,165.49000000,150.35000000,154.72000000,2019-04-25
1556236800.0,154.70000000,162.56000000,151.40000000,157.95000000,2019-04-26
1556323200.0,157.93000000,166.24000000,156.35000000,159.31000000,2019-04-27
1556409600.0,159.32000000,160.24000000,156.92000000,157.85000000,2019-04-28
1556496000.0,157.86000000,159.05000000,152.00000000,155.11000000,2019-04-29
1556582400.0,155.14000000,162.89000000,155.11000000,161.83000000,2019-04-30
1556668800.0,161.85000000,163.88000000,158.36000000,160.19000000,2019-05-01
1556755200.0,160.20000000,163.48000000,158.50000000,161.81000000,2019-05-02
1556841600.0,161.82000000,170.86000000,160.99000000,168.06000000,2019-05-03
1556928000.0,168.10000000,171.30000000,159.76000000,163.70000000,2019-05-04
1557014400.0,163.71000000,165.36000000,159.18000000,163.05000000,2019-05-05
1557100800.0,163.05000000,178.05000000,157.55000000,173.00000000,2019-05-06
1557187200.0,172.98000000,182.76000000,167.89000000,169.18000000,2019-05-07
1557273600.0,169.07000000,173.17000000,164.80000000,170.85000000,2019-05-08
1557360000.0,170.88000000,173.88000000,166.57000000,170.90000000,2019-05-09
1557446400.0,170.96000000,176.70000000,168.46000000,172.91000000,2019-05-10
1557532800.0,172.92000000,205.23000000,172.92000000,190.20000000,2019-05-11
1557619200.0,190.20000000,204.32000000,181.00000000,188.11000000,2019-05-12
1557705600.0,188.07000000,206.87000000,185.32000000,195.84000000,2019-05-13
1557792000.0,195.83000000,219.81000000,194.19000000,216.40000000,2019-05-14
1557878400.0,216.40000000,250.27000000,216.21000000,248.10000000,2019-05-15
1557964800.0,248.06000000,279.76000000,241.76000000,264.25000000,2019-05-16
1558051200.0,264.35000000,268.74000000,223.43000000,244.30000000,2019-05-17
1558137600.0,244.31000000,248.00000000,230.62000000,233.60000000,2019-05-18
1558224000.0,233.57000000,264.00000000,231.77000000,259.51000000,2019-05-19
1558310400.0,259.37000000,259.49000000,238.00000000,250.37000000,2019-05-20
1558396800.0,250.48000000,262.00000000,246.06000000,253.43000000,2019-05-21
1558483200.0,253.35000000,260.18000000,239.63000000,243.64000000,2019-05-22
1558569600.0,243.68000000,247.34000000,231.10000000,244.56000000,2019-05-23
1558656000.0,244.63000000,254.35000000,241.54000000,248.87000000,2019-05-24
1558742400.0,248.84000000,257.33000000,247.22000000,250.22000000,2019-05-25
1558828800.0,250.17000000,269.40000000,245.11000000,264.45000000,2019-05-26
1558915200.0,264.35000000,279.59000000,260.00000000,270.53000000,2019-05-27
1559001600.0,270.70000000,275.95000000,264.45000000,271.03000000,2019-05-28
1559088000.0,271.08000000,274.04000000,260.05000000,268.83000000,2019-05-29
1559174400.0,268.92000000,288.62000000,240.14000000,254.56000000,2019-05-30
1559260800.0,254.59000000,268.72000000,245.21000000,267.90000000,2019-05-31
1559347200.0,267.90000000,275.50000000,260.68000000,264.33000000,2019-06-01
1559433600.0,264.33000000,273.20000000,263.20000000,268.88000000,2019-06-02
1559520000.0,268.87000000,270.00000000,248.00000000,249.91000000,2019-06-03
1559606400.0,250.02000000,251.67000000,234.39000000,241.39000000,2019-06-04
1559692800.0,241.46000000,250.41000000,237.37000000,245.63000000,2019-06-05
1559779200.0,245.62000000,250.66000000,235.01000000,248.76000000,2019-06-06
1559865600.0,248.77000000,253.28000000,243.46000000,248.77000000,2019-06-07
1559952000.0,248.78000000,250.53000000,240.37000000,243.25000000,2019-06-08
1560038400.0,243.33000000,244.53000000,226.56000000,230.98000000,2019-06-09
1560124800.0,231.02000000,247.45000000,227.03000000,246.51000000,2019-06-10
1560211200.0,246.61000000,247.80000000,236.49000000,244.29000000,2019-06-11
1560297600.0,244.36000000,261.87000000,242.20000000,261.15000000,2019-06-12
1560384000.0,261.13000000,262.98000000,253.69000000,254.67000000,2019-06-13
1560470400.0,254.67000000,264.26000000,251.75000000,262.47000000,2019-06-14
1560556800.0,262.48000000,272.27000000,260.61000000,267.82000000,2019-06-15
1560643200.0,267.78000000,277.06000000,263.31000000,267.73000000,2019-06-16
1560729600.0,267.73000000,276.00000000,266.81000000,273.16000000,2019-06-17
1560816000.0,273.14000000,273.58000000,261.45000000,264.66000000,2019-06-18
1560902400.0,264.68000000,270.00000000,263.59000000,268.14000000,2019-06-19
1560988800.0,268.16000000,273.63000000,265.71000000,271.22000000,2019-06-20
1561075200.0,271.27000000,295.94000000,271.22000000,294.35000000,2019-06-21
1561161600.0,294.25000000,314.39000000,289.69000000,310.79000000,2019-06-22
1561248000.0,310.70000000,321.70000000,305.58000000,308.52000000,2019-06-23
1561334400.0,308.42000000,314.41000000,298.00000000,311.64000000,2019-06-24
1561420800.0,311.65000000,318.99000000,307.00000000,318.26000000,2019-06-25
1561507200.0,318.29000000,366.80000000,315.57000000,339.39000000,2019-06-26
1561593600.0,339.53000000,347.00000000,280.01000000,298.35000000,2019-06-27
1561680000.0,298.35000000,313.58000000,295.22000000,311.05000000,2019-06-28
1561766400.0,310.95000000,324.74000000,295.18000000,317.62000000,2019-06-29
1561852800.0,317.64000000,323.50000000,290.12000000,292.70000000,2019-06-30
1561939200.0,292.89000000,303.49000000,280.13000000,295.07000000,2019-07-01
1562025600.0,295.03000000,297.57000000,272.65000000,291.48000000,2019-07-02
1562112000.0,291.47000000,302.89000000,285.00000000,301.14000000,2019-07-03
1562198400.0,301.11000000,302.74000000,280.53000000,282.73000000,2019-07-04
1562284800.0,282.86000000,294.89000000,280.78000000,287.47000000,2019-07-05
1562371200.0,287.32000000,296.71000000,285.28000000,288.29000000,2019-07-06
1562457600.0,288.29000000,309.69000000,284.25000000,304.72000000,2019-07-07
1562544000.0,304.72000000,313.74000000,300.78000000,311.97000000,2019-07-08
1562630400.0,311.96000000,318.19000000,302.69000000,307.46000000,2019-07-09
1562716800.0,307.46000000,314.18000000,281.04000000,289.23000000,2019-07-10
1562803200.0,289.23000000,289.23000000,262.12000000,268.63000000,2019-07-11
1562889600.0,268.67000000,278.99000000,266.21000000,274.62000000,2019-07-12
1562976000.0,274.53000000,275.04000000,262.20000000,268.79000000,2019-07-13
1563062400.0,268.80000000,269.74000000,222.81000000,225.85000000,2019-07-14
1563148800.0,225.83000000,235.58000000,203.08000000,228.20000000,2019-07-15
1563235200.0,228.20000000,234.50000000,192.25000000,198.88000000,2019-07-16
1563321600.0,198.94000000,219.86000000,191.84000000,210.81000000,2019-07-17
1563408000.0,210.80000000,229.65000000,205.71000000,225.73000000,2019-07-18
1563494400.0,225.75000000,226.23000000,212.52000000,220.73000000,2019-07-19
1563580800.0,220.84000000,235.09000000,219.78000000,228.20000000,2019-07-20
1563667200.0,228.25000000,229.66000000,216.99000000,225.38000000,2019-07-21
1563753600.0,225.49000000,228.34000000,212.25000000,217.51000000,2019-07-22
1563840000.0,217.59000000,219.55000000,208.36000000,212.48000000,2019-07-23
1563926400.0,212.55000000,218.28000000,202.00000000,216.31000000,2019-07-24
1564012800.0,216.31000000,225.12000000,215.23000000,219.14000000,2019-07-25
1564099200.0,219.14000000,220.00000000,212.71000000,218.81000000,2019-07-26
1564185600.0,218.81000000,223.30000000,203.00000000,207.30000000,2019-07-27
1564272000.0,207.30000000,213.52000000,198.24000000,211.62000000,2019-07-28
1564358400.0,211.58000000,215.83000000,206.59000000,210.89000000,2019-07-29
1564444800.0,210.84000000,214.36000000,204.40000000,209.58000000,2019-07-30
1564531200.0,209.57000000,218.79000000,209.20000000,218.42000000,2019-07-31
1564617600.0,218.42000000,219.39000000,210.54000000,216.84000000,2019-08-01
1564704000.0,216.80000000,222.18000000,214.31000000,217.61000000,2019-08-02
1564790400.0,217.69000000,224.51000000,216.62000000,222.14000000,2019-08-03
1564876800.0,222.14000000,223.34000000,216.90000000,221.79000000,2019-08-04
1564963200.0,221.79000000,236.25000000,221.79000000,233.54000000,2019-08-05
1565049600.0,233.53000000,239.15000000,223.03000000,226.28000000,2019-08-06
1565136000.0,226.31000000,231.25000000,220.95000000,226.10000000,2019-08-07
1565222400.0,226.11000000,228.50000000,215.51000000,221.39000000,2019-08-08
1565308800.0,221.38000000,221.79000000,207.30000000,210.53000000,2019-08-09
1565395200.0,210.52000000,215.00000000,202.60000000,206.48000000,2019-08-10
1565481600.0,206.48000000,216.94000000,206.14000000,216.42000000,2019-08-11
1565568000.0,216.41000000,216.81000000,209.75000000,211.41000000,2019-08-12
1565654400.0,211.58000000,214.30000000,204.00000000,209.30000000,2019-08-13
1565740800.0,209.31000000,209.90000000,183.49000000,187.10000000,2019-08-14
1565827200.0,187.08000000,189.95000000,181.23000000,188.03000000,2019-08-15
1565913600.0,187.98000000,188.39000000,178.04000000,184.88000000,2019-08-16
1566000000.0,184.83000000,187.00000000,181.83000000,185.59000000,2019-08-17
