,Timestamp,Open,High,Low,Close,Date,Closing_SMA_5,Closing_SMA_50,Closing_SMA_200,Closing EMA_10,Closing EMA_20,Closing EMA_50,Order,Transaction
167,1592006400.0,237.55000000,238.73000000,234.66000000,238.11000000,2020-06-13,239.5499999999998,215.59159999999983,,238.71895972272955,233.11445291031797,216.4647546561096,,BOUGHT
168,1592092800.0,238.13000000,238.59000000,229.83000000,231.77000000,2020-06-14,237.14399999999983,216.34279999999984,,237.45551250041507,232.98640977600195,217.06496035587,,
169,1592179200.0,231.74000000,233.55000000,218.27000000,230.86000000,2020-06-15,233.75999999999982,217.01239999999987,,236.2563284094305,232.78389455923988,217.60594230269865,,
170,1592265600.0,230.86000000,236.00000000,228.70000000,235.30000000,2020-06-16,234.7179999999998,217.79159999999985,,236.08245051680674,233.0235236488361,218.29982691827908,BUY ORDER,
171,1592352000.0,235.31000000,237.30000000,227.65000000,233.82000000,2020-06-17,233.9719999999998,218.54319999999984,,235.6710958773873,233.09937853942313,218.90846115677795,,
172,1592438400.0,233.82000000,234.65000000,227.93000000,231.27000000,2020-06-18,232.60399999999981,218.86139999999986,,234.87089662695325,232.925152011859,219.39322738592392,,
173,1592524800.0,231.26000000,231.95000000,226.74000000,229.00000000,2020-06-19,232.0499999999998,219.31979999999984,,233.80346087659808,232.55132801072958,219.76996356686809,,
174,1592611200.0,229.00000000,230.85000000,225.62000000,228.89000000,2020-06-20,231.65599999999978,219.65719999999982,,232.91010435358024,232.20263010494583,220.1276120544419,,
175,1592697600.0,228.88000000,231.49000000,227.11000000,228.04000000,2020-06-21,230.20399999999978,219.93999999999986,,232.02463083474746,231.80618914257002,220.43790177779712,,
176,1592784000.0,228.03000000,246.89000000,227.51000000,243.13000000,2020-06-22,232.06599999999975,220.60539999999983,,234.04378886479338,232.88464731946812,221.3277879825894,,BOUGHT
177,1592870400.0,243.11000000,244.87000000,240.75000000,243.14000000,2020-06-23,234.43999999999977,221.33859999999981,,235.69764543483092,233.86134757475685,222.18316884601728,,
178,1592956800.0,243.15000000,249.24000000,231.07000000,234.58000000,2020-06-24,235.55599999999976,221.9243999999998,,235.49443717395255,233.92979066287526,222.66931908734992,,
179,1593043200.0,234.57000000,235.39000000,227.56000000,232.50000000,2020-06-25,236.2779999999998,222.59499999999983,,234.9499940514157,233.7936201235538,223.05483598588523,,
180,1593129600.0,232.49000000,233.61000000,227.75000000,229.64000000,2020-06-26,236.5979999999998,222.9477999999998,,233.9845405875219,233.39803725464392,223.31307771192894,,
181,1593216000.0,229.66000000,231.42000000,216.00000000,220.94000000,2020-06-27,232.15999999999977,223.14039999999983,,231.6128059352452,232.2115575161064,223.2200158408729,,
182,1593302400.0,220.94000000,227.96000000,218.32000000,224.93000000,2020-06-28,228.51799999999974,223.43759999999983,,230.39775031065517,231.5180758479058,223.2870740431916,BUY ORDER,
183,1593388800.0,224.89000000,229.96000000,221.26000000,227.93000000,2020-06-29,227.1879999999998,224.24539999999982,,229.94906843599057,231.17635433858146,223.4691495709096,,BOUGHT
184,1593475200.0,227.98000000,228.70000000,222.91000000,225.60000000,2020-06-30,225.80799999999977,225.04279999999983,,229.15832872035588,230.64527297300228,223.55271233283472,,
185,1593561600.0,225.59000000,232.71000000,224.16000000,230.99000000,2020-07-01,226.0779999999998,225.86739999999983,,229.49135986210933,230.67810411843064,223.84437067272356,,
186,1593648000.0,230.99000000,232.01000000,222.87000000,226.46000000,2020-07-02,227.1819999999998,226.40499999999983,,228.940203523544,230.27637991667535,223.94694437183244,,
187,1593734400.0,226.46000000,228.13000000,223.97000000,224.87000000,2020-07-03,227.16999999999976,226.8365999999998,,228.2001665192633,229.7614865912777,223.9831426317606,,
188,1593820800.0,224.86000000,230.71000000,224.43000000,229.17000000,2020-07-04,227.41799999999975,227.52279999999982,,228.37649987939722,229.70515453496552,224.1865488030641,,
189,1593907200.0,229.24000000,229.85000000,223.05000000,227.56000000,2020-07-05,227.80999999999977,228.06499999999977,,228.22804535587045,229.50085410306406,224.31884100686554,,
190,1593993600.0,227.54000000,242.00000000,226.93000000,241.60000000,2020-07-06,229.93199999999973,228.75699999999978,,230.65930983662128,230.65315371229605,224.99653351640023,,
191,1594080000.0,241.60000000,243.77000000,234.40000000,239.39000000,2020-07-07,232.51799999999974,229.24659999999977,,232.24670804814468,231.485234311125,225.56098318242374,SELL ORDER,
192,1594166400.0,239.39000000,248.88000000,237.78000000,246.95000000,2020-07-08,236.93399999999974,229.8939999999998,,234.92003385757292,232.95806913863692,226.39976815566203,,
193,1594252800.0,246.94000000,247.90000000,237.88000000,241.98000000,2020-07-09,239.49599999999973,230.5339999999998,,236.20366406528692,233.8173006492429,227.01075763975373,,SOLD
194,1594339200.0,241.97000000,242.16000000,235.72000000,241.26000000,2020-07-10,242.23599999999973,231.3843999999998,,237.1229978715984,234.5261291588388,227.56955145780262,SELL ORDER,
195,1594425600.0,241.27000000,241.67000000,237.54000000,239.19000000,2020-07-11,241.75399999999976,232.02099999999982,,237.49881644039868,234.9703073341875,228.02525532220253,,SOLD
196,1594512000.0,239.19000000,244.00000000,236.52000000,242.79000000,2020-07-12,242.43399999999974,232.74479999999983,,238.4608498148716,235.71503996902678,228.6042649174103,,
197,1594598400.0,242.76000000,245.33000000,237.33000000,239.50000000,2020-07-13,240.94399999999973,233.53679999999983,,238.64978621216767,236.07551235292897,229.03154864613933,SELL ORDER,
198,1594684800.0,239.50000000,242.09000000,237.00000000,240.44000000,2020-07-14,240.63599999999974,234.26259999999985,,238.97527962813717,236.49117784312622,229.47893889531034,,
199,1594771200.0,240.45000000,241.45000000,236.83000000,238.61000000,2020-07-15,240.1059999999997,235.01699999999985,196.6390000000001,238.90886515029405,236.69297042949518,229.83701972294523,,SOLD
200,1594857600.0,238.59000000,239.39000000,230.02000000,233.57000000,2020-07-16,238.9819999999997,235.52259999999984,197.1350500000001,237.93816239569512,236.39554467430517,229.98341110635914,,
201,1594944000.0,233.58000000,234.84000000,231.65000000,232.67000000,2020-07-17,236.9579999999997,235.77179999999987,197.6404500000001,236.9803146873869,236.04073089579992,230.08876753356074,,
202,1595030400.0,232.66000000,236.80000000,232.32000000,235.67000000,2020-07-18,236.19199999999972,236.07179999999985,198.17300000000006,236.74207565331653,236.005423191438,230.30763939498974,BUY ORDER,
203,1595116800.0,235.67000000,239.92000000,233.28000000,239.11000000,2020-07-19,235.92599999999976,235.98079999999987,198.71470000000008,237.1726073527135,236.30109717320582,230.65283000695092,,BOUGHT
204,1595203200.0,239.12000000,239.72000000,234.05000000,236.01000000,2020-07-20,235.40599999999978,236.0695999999999,199.2588000000001,236.96122419767465,236.2733736329005,230.86291510471756,,
205,1595289600.0,236.00000000,246.66000000,235.57000000,245.59000000,2020-07-21,237.80999999999977,236.0167999999999,199.81500000000008,238.53009252537015,237.16067138214808,231.44044784570903,,
206,1595376000.0,245.53000000,269.61000000,241.51000000,263.74000000,2020-07-22,244.02399999999975,236.5373999999999,200.46270000000007,243.11371206621192,239.6920360124197,232.70709694979888,,
207,1595462400.0,263.75000000,279.98000000,259.70000000,275.30000000,2020-07-23,251.94999999999973,237.15299999999988,201.1623500000001,248.96576441780974,243.08327067790353,234.3774068733362,,
208,1595548800.0,275.31000000,287.34000000,266.00000000,279.15000000,2020-07-24,259.95799999999974,237.8717999999999,201.83735000000007,254.45380725093523,246.51819728000797,236.13319483908774,,
209,1595635200.0,279.15000000,308.94000000,279.09000000,305.26000000,2020-07-25,273.8079999999997,239.1763999999999,202.64965000000007,263.6912968416743,252.11265468191195,238.84404994343723,,
210,1595721600.0,305.31000000,318.75000000,299.00000000,311.00000000,2020-07-26,286.88999999999976,240.55759999999987,203.50105000000008,272.29287923409714,257.72097328363463,241.67369504369458,,
211,1595808000.0,311.02000000,333.31000000,310.78000000,321.93000000,2020-07-27,298.52799999999974,242.1049999999999,204.42200000000008,281.31781028244313,263.83611868519324,244.82100112041243,,
212,1595894400.0,321.95000000,326.80000000,305.86000000,316.77000000,2020-07-28,306.8219999999998,243.5123999999999,205.28165000000007,287.76366295836254,268.8774407151748,247.6425304882394,SELL ORDER,
213,1595980800.0,316.77000000,325.00000000,312.38000000,317.71000000,2020-07-29,314.53399999999976,244.99059999999992,206.15830000000008,293.2084515113875,273.5281606470629,250.3902743906614,,
214,1596067200.0,317.76000000,342.00000000,314.05000000,334.87000000,2020-07-30,320.45599999999973,246.7323999999999,207.0999500000001,300.78327850931703,279.3702405854379,253.7032048067139,,
215,1596153600.0,334.82000000,349.45000000,328.40000000,346.33000000,2020-07-31,327.5219999999997,249.04879999999991,208.1137000000001,309.0645005985321,285.7473605296819,257.33562814762706,,
216,1596240000.0,346.32000000,392.67000000,343.07000000,387.00000000,2020-08-01,340.5359999999997,252.03779999999992,209.2205000000001,323.23459139879895,295.39046905066454,262.4205054751711,,
217,1596326400.0,387.01000000,415.85000000,325.00000000,372.42000000,2020-08-02,351.6659999999997,254.7239999999999,210.25060000000008,332.1773929626537,302.72661485536315,266.7342111428115,,SOLD
218,1596412800.0,372.45000000,398.00000000,366.50000000,385.94000000,2020-08-03,365.3119999999997,257.8073999999999,211.3592500000001,341.95241242398936,310.65169915485234,271.4089479607405,,
219,1596499200.0,385.91000000,402.98000000,380.77000000,389.61000000,2020-08-04,376.25999999999976,260.9823999999999,212.4580500000001,350.6174283469004,318.1715373305807,276.04428333482906,,
220,1596585600.0,389.59000000,407.00000000,384.11000000,400.72000000,2020-08-05,387.13799999999975,264.29079999999993,213.59095000000013,359.7269868292821,326.0332956800492,280.93352712562006,,
221,1596672000.0,400.72000000,403.66000000,390.51000000,394.77000000,2020-08-06,388.6919999999997,267.5097999999999,214.7308500000001,366.0984437694126,332.57964847242545,285.39770253245854,SELL ORDER,
222,1596758400.0,394.77000000,398.26000000,362.85000000,379.34000000,2020-08-07,390.07599999999974,270.4711999999999,215.79320000000007,368.50599944770124,337.03301528457536,289.0817141978523,,SOLD
223,1596844800.0,379.34000000,397.05000000,375.79000000,397.03000000,2020-08-08,392.29399999999976,273.83179999999993,216.93090000000007,373.692181366301,342.74701382890146,293.3149803077404,,
224,1596931200.0,397.05000000,400.00000000,383.36000000,390.14000000,2020-08-09,392.39999999999975,277.05679999999995,218.04125000000008,376.6826938451553,347.2606315594823,297.1120399035153,SELL ORDER,
225,1597017600.0,390.14000000,399.18000000,385.13000000,395.44000000,2020-08-10,391.3439999999997,280.4047999999999,219.2044000000001,380.0931131460361,351.8491428395316,300.9680383386716,,
226,1597104000.0,395.43000000,398.21000000,367.00000000,379.00000000,2020-08-11,388.1899999999997,283.12219999999996,220.28670000000008,379.8943653013023,354.4349387595762,304.02811526656683,,SOLD
227,1597190400.0,378.99000000,389.23000000,365.85000000,387.18000000,2020-08-12,389.7579999999997,286.00299999999993,221.4208500000001,381.219026155611,357.5535160205689,307.2889734914074,,
228,1597276800.0,387.18000000,431.49000000,376.59000000,424.54000000,2020-08-13,395.2599999999997,289.80219999999997,222.70425000000012,389.0955668545908,363.93318116146713,311.8870529623326,,
229,1597363200.0,424.54000000,444.71000000,417.05000000,438.11000000,2020-08-14,404.8539999999997,293.9144,224.0444000000001,398.0072819719379,370.9976400984703,316.83697245400583,,
230,1597449600.0,438.12000000,442.94000000,427.02000000,432.32000000,2020-08-15,412.22999999999973,297.968,225.3278000000001,404.2459579770401,376.83786485099694,321.3657186322801,SELL ORDER,
231,1597536000.0,432.30000000,436.99000000,412.47000000,433.62000000,2020-08-16,423.1539999999997,302.2216,226.6273000000001,409.5866928903056,382.24568724614005,325.76784731336716,,
232,1597622400.0,433.61000000,446.00000000,420.37000000,430.89000000,2020-08-17,431.89599999999973,306.3408,227.8583000000001,413.4600214557046,386.87847893698387,329.89028467362726,,SOLD
233,1597708800.0,430.89000000,433.81000000,415.00000000,421.95000000,2020-08-18,431.3779999999997,310.2212,229.06810000000007,415.0036539183037,390.2186238001283,333.500469588387,SELL ORDER,
234,1597795200.0,421.92000000,426.75000000,393.25000000,407.46000000,2020-08-19,425.2479999999997,313.85839999999996,230.18740000000008,413.63208047861207,391.8606596286875,336.4008433300189,,SOLD
235,1597881600.0,407.46000000,418.98000000,402.07000000,415.94000000,2020-08-20,421.97199999999964,317.5574,231.3249000000001,414.0517022097735,394.1539301402411,339.520025944528,,
236,1597968000.0,415.94000000,418.68000000,385.10000000,387.97000000,2020-08-21,412.84199999999964,320.7876,232.31630000000007,409.30957453526923,393.5649844125991,341.42002492709554,,
237,1598054400.0,387.93000000,397.04000000,379.92000000,395.24000000,2020-08-22,405.71199999999965,324.19499999999994,233.34795000000005,406.75147007431116,393.72450970663726,343.5306121848565,BUY ORDER,
238,1598140800.0,395.23000000,396.95000000,383.15000000,390.71000000,2020-08-23,399.4639999999996,327.4258,234.28260000000006,403.83483915170905,393.43741354410037,345.3807842560386,,
239,1598227200.0,390.72000000,410.42000000,387.44000000,407.68000000,2020-08-24,399.50799999999964,331.0281999999999,235.25505000000004,404.53395930594377,394.79385034942413,347.8238907558018,,BOUGHT
240,1598313600.0,407.68000000,409.06000000,370.00000000,382.93000000,2020-08-25,392.9059999999996,333.85479999999995,236.05305000000004,400.6059667048631,393.66395983995517,349.20060092224094,,
241,1598400000.0,382.91000000,392.91000000,377.37000000,385.81000000,2020-08-26,392.4739999999996,336.7832,236.86685,397.9157909403425,392.91596366472135,350.63626363117265,BUY ORDER,
242,1598486400.0,385.81000000,397.10000000,371.48000000,383.27000000,2020-08-27,390.07999999999953,339.5096,237.64075,395.2529198602802,391.9973004585574,351.9160179985776,,
243,1598572800.0,383.31000000,398.00000000,379.75000000,395.11000000,2020-08-28,390.95999999999947,342.5722,238.50185000000002,395.2269344311384,392.29374803393284,353.6098996456922,,BOUGHT
244,1598659200.0,395.10000000,405.69000000,391.88000000,398.65000000,2020-08-29,389.1539999999995,345.7200000000001,239.31165000000001,395.8493099891132,392.8991053640344,355.3761780909592,,
245,1598745600.0,398.65000000,429.89000000,398.30000000,428.94000000,2020-08-30,398.3559999999994,349.5150000000001,240.12765000000002,401.8657990820017,396.3315715198407,358.261033852098,,
246,1598832000.0,428.94000000,439.00000000,418.04000000,433.79000000,2020-08-31,407.9519999999995,353.3350000000001,240.95500000000004,407.6701992489104,399.8990408989035,361.22295409319224,,
247,1598918400.0,433.80000000,488.84000000,429.03000000,475.40000000,2020-09-01,426.37799999999953,358.0530000000001,241.90625000000003,419.98470847638123,407.08960843234127,365.70048530522394,,
248,1599004800.0,475.40000000,481.39000000,420.00000000,439.50000000,2020-09-02,435.2559999999995,362.0342000000001,242.77935000000005,423.5329432988574,410.1763123911659,368.59458392070536,SELL ORDER,
249,1599091200.0,439.50000000,450.70000000,372.00000000,381.40000000,2020-09-03,431.8059999999995,364.89000000000016,243.39210000000006,415.87240815361054,407.43571121105487,369.0967571002855,,SOLD
250,1599177600.0,381.35000000,400.21000000,357.00000000,385.26000000,2020-09-04,423.0699999999994,367.92380000000014,243.9791500000001,410.30651576204497,405.3237387147639,369.73060976301946,BUY ORDER,
251,1599264000.0,385.30000000,395.00000000,308.42000000,335.01000000,2020-09-05,403.3139999999994,369.9706000000001,244.2411500000001,396.61624016894586,398.6271921705007,368.3690172232932,,
252,1599350400.0,335.04000000,360.00000000,316.10000000,352.80000000,2020-09-06,378.7939999999994,372.31320000000017,244.7129000000001,388.64965104731937,394.2626976780721,367.7584675282621,,BOUGHT
253,1599436800.0,352.85000000,358.51000000,323.00000000,353.59000000,2020-09-07,361.61199999999945,374.6028000000001,245.1960500000001,382.27516903871583,390.3891074230176,367.2028413506832,BUY ORDER,
254,1599523200.0,353.59000000,356.58000000,325.38000000,337.39000000,2020-09-08,352.8099999999994,376.6304000000002,245.5566500000001,374.1142292134947,385.34157338273025,366.0337103173231,,
255,1599609600.0,337.41000000,359.00000000,330.51000000,350.85000000,2020-09-09,345.9279999999994,378.73560000000015,246.00305000000012,369.88436935649565,382.056661631994,365.43827069703593,,BOUGHT
256,1599696000.0,350.85000000,377.25000000,349.91000000,367.93000000,2020-09-10,352.5119999999994,380.8194000000001,246.4703000000001,369.5290294734964,380.7112652860898,365.53598557166197,BUY ORDER,
257,1599782400.0,367.93000000,375.27000000,355.49000000,373.63000000,2020-09-11,356.6779999999994,382.7860000000001,247.0108500000001,370.27466047831524,380.036859068367,365.853397902185,,BOUGHT
258,1599868800.0,373.62000000,388.57000000,364.73000000,387.78000000,2020-09-12,363.5159999999994,384.9586000000001,247.7164000000001,373.4574494822579,380.77430106185585,366.71326465111895,,
259,1599955200.0,387.78000000,390.43000000,350.00000000,366.42000000,2020-09-13,369.3219999999994,386.18180000000007,248.4288500000001,372.17791321275644,379.40722477025054,366.70176407656527,,
260,1600041600.0,366.43000000,384.64000000,355.73000000,377.12000000,2020-09-14,374.5759999999994,387.5042000000001,249.1755000000001,373.0764744468007,379.1893938397505,367.11032234807254,,
261,1600128000.0,377.12000000,382.47000000,362.34000000,364.06000000,2020-09-15,373.80199999999934,388.3468000000001,249.86200000000008,371.4371154564733,377.74849918834565,366.9907018638344,,
262,1600214400.0,364.05000000,373.45000000,355.00000000,365.11000000,2020-09-16,372.09799999999933,389.31360000000006,250.6015000000001,370.28673082802356,376.5448325989794,366.9169488495664,BUY ORDER,
263,1600300800.0,365.04000000,394.14000000,363.30000000,389.36000000,2020-09-17,372.41399999999936,390.7466000000001,251.4592500000001,373.7545979502011,377.7653247324099,367.79706850252455,,BOUGHT
264,1600387200.0,389.35000000,392.58000000,375.33000000,384.39000000,2020-09-18,376.00799999999936,391.73700000000014,252.2213500000001,375.6883074138009,378.3962461864661,368.44777169850397,SELL ORDER,
265,1600473600.0,384.40000000,388.72000000,377.00000000,385.25000000,2020-09-19,377.6339999999994,392.51540000000006,253.02805000000006,377.426796974928,379.0489846448979,369.1066826122882,,
266,1600560000.0,385.25000000,385.45000000,365.00000000,371.04000000,2020-09-20,379.0299999999994,392.1962000000001,253.76195000000007,376.26556116130473,378.2862242025267,369.18249898043376,,SOLD
267,1600646400.0,371.04000000,376.80000000,331.00000000,340.36000000,2020-09-21,374.07999999999936,391.5550000000001,254.3218500000001,369.7372773137948,374.6742028499051,368.05220490276974,,
268,1600732800.0,340.31000000,346.91000000,335.34000000,344.21000000,2020-09-22,365.0499999999994,390.72040000000015,254.81850000000009,365.09595416583204,371.77285019753316,367.11721647521017,BUY ORDER,
269,1600819200.0,344.18000000,344.65000000,313.29000000,320.72000000,2020-09-23,352.31599999999935,389.3426000000002,255.2359500000001,357.0275988629535,366.9106739882443,365.29771778990784,,
270,1600905600.0,320.72000000,353.10000000,316.67000000,348.97000000,2020-09-24,345.0599999999993,388.30760000000015,255.9836500000001,355.562580887871,365.2020383703163,364.6574151314801,,BOUGHT
271,1600992000.0,348.97000000,358.00000000,337.58000000,351.92000000,2020-09-25,341.2359999999993,387.4506000000001,256.7292000000001,354.9002934537126,363.9370823350481,364.1579086557358,BUY ORDER,
272,1601078400.0,351.93000000,356.40000000,345.88000000,353.92000000,2020-09-26,343.9479999999993,386.94220000000007,257.4953000000001,354.7220582803103,362.98307449361494,363.7564220417854,,BOUGHT
273,1601164800.0,353.95000000,362.14000000,347.24000000,357.49000000,2020-09-27,346.60399999999936,386.15140000000014,258.3097000000001,355.22532041116295,362.4599245418421,363.5106800009311,,
274,1601251200.0,357.58000000,368.20000000,351.70000000,353.96000000,2020-09-28,353.2519999999994,385.42780000000016,259.5404000000001,354.99526215458786,361.6504079188095,363.13614353030636,,
275,1601337600.0,353.91000000,360.63000000,350.45000000,359.79000000,2020-09-29,355.41599999999937,384.7148000000002,260.6690500000001,355.86703267193553,361.47322621225624,363.0049222153924,,
276,1601424000.0,359.78000000,361.50000000,351.56000000,359.83000000,2020-09-30,356.9979999999994,384.3314000000002,261.8555000000001,356.5875721861291,361.31672847775565,362.88041546184763,,
277,1601510400.0,359.83000000,370.45000000,345.51000000,352.85000000,2020-10-01,356.78399999999937,383.6448000000002,263.0008500000001,355.9080136068328,360.51037338463607,362.4870658358928,,
278,1601596800.0,352.83000000,354.55000000,334.24000000,345.60000000,2020-10-02,354.4059999999994,382.06600000000014,264.1737500000001,354.0338293146814,359.09033782419453,361.82482795997544,,
279,1601683200.0,345.60000000,351.00000000,343.70000000,345.95000000,2020-10-03,352.80399999999935,380.2228000000001,265.3251500000001,352.56404216655744,357.8388770790332,361.2022856870352,BUY ORDER,
280,1601769600.0,345.94000000,354.45000000,343.81000000,352.37000000,2020-10-04,351.31999999999937,378.62380000000013,266.4964500000001,352.5287617726379,357.3180316429348,360.8559215424456,,BOUGHT
281,1601856000.0,352.34000000,356.10000000,348.54000000,353.62000000,2020-10-05,350.07799999999935,377.0238000000001,267.5830500000001,352.72716872306734,356.9658381531315,360.57215991333015,,
282,1601942400.0,353.63000000,355.10000000,336.80000000,340.75000000,2020-10-06,347.65799999999933,375.2210000000001,268.6194000000001,350.54950168250963,355.42147261473804,359.79482030888585,,
283,1602028800.0,340.80000000,342.85000000,332.18000000,341.58000000,2020-10-07,346.85399999999936,373.61360000000013,269.6640000000001,348.9186831947806,354.10323712762016,359.080513630106,BUY ORDER,
284,1602115200.0,341.58000000,353.32000000,334.21000000,350.95000000,2020-10-08,347.8539999999993,372.4834000000002,270.8071500000001,349.2880135230023,353.8029288297515,358.7616699583371,,BOUGHT
285,1602201600.0,350.94000000,368.33000000,347.32000000,365.02000000,2020-10-09,350.3839999999993,371.4650000000002,271.95265000000006,352.1483747006382,354.87122132215615,359.0070946658533,,
286,1602288000.0,365.01000000,378.40000000,364.71000000,370.52000000,2020-10-10,353.7639999999993,371.1160000000002,273.1131500000001,355.4886702096131,356.3615811962365,359.4585811495453,,
287,1602374400.0,370.51000000,377.60000000,368.87000000,374.16000000,2020-10-11,360.4459999999993,370.69440000000014,274.3034500000001,358.88345744422884,358.05666870135684,360.03510737897494,,
288,1602460800.0,374.17000000,394.80000000,365.58000000,386.51000000,2020-10-12,369.4319999999992,370.61040000000014,275.5440000000001,363.9064651816418,360.7665097774181,361.0733384621524,,
289,1602547200.0,386.51000000,387.75000000,374.51000000,381.04000000,2020-10-13,375.44999999999925,370.0776000000002,276.79255000000006,367.0216533304342,362.69731837004497,361.85634479696995,SELL ORDER,
290,1602633600.0,381.05000000,387.41000000,373.13000000,378.69000000,2020-10-14,378.1839999999992,369.99280000000016,278.0311000000001,369.1431709067189,364.2204309062312,362.5164881382653,,SOLD
291,1602720000.0,378.69000000,381.79000000,369.85000000,377.64000000,2020-10-15,379.60799999999915,369.8294000000001,279.2968000000001,370.68804892367905,365.4984851056377,363.10956703480394,SELL ORDER,
292,1602806400.0,377.63000000,379.83000000,361.18000000,365.50000000,2020-10-16,377.8759999999992,369.4740000000001,280.4640000000001,369.7447673011919,365.49862938129127,363.2033095040273,,SOLD
293,1602892800.0,365.50000000,370.46000000,363.36000000,368.32000000,2020-10-17,374.23799999999915,368.93820000000005,281.64200000000005,369.4857187009752,365.7673313449778,363.4039640332811,BUY ORDER,
294,1602979200.0,368.31000000,378.64000000,367.10000000,378.11000000,2020-10-18,373.65199999999913,368.52740000000006,282.8541000000001,371.0537698462524,366.94282359783705,363.9806713260936,,BOUGHT
295,1603065600.0,378.12000000,384.32000000,372.50000000,379.30000000,2020-10-19,373.77399999999915,367.53460000000007,284.0442000000001,372.553084419661,368.11969754090023,364.58142931330565,,
296,1603152000.0,379.30000000,380.73000000,365.27000000,368.52000000,2020-10-20,371.9499999999992,366.22920000000005,285.1802500000001,371.819796343359,368.157821584624,364.73588306572503,,
297,1603238400.0,368.53000000,401.49000000,367.74000000,390.38000000,2020-10-21,376.9259999999992,364.52880000000005,286.41165000000007,375.1943788263846,370.2742195289455,365.7415347102064,,
298,1603324800.0,390.31000000,420.73000000,390.21000000,413.98000000,2020-10-22,386.0579999999992,364.01840000000004,287.7681500000001,382.24630994886013,374.43667481190306,367.6332392313748,,
299,1603411200.0,413.94000000,419.33000000,401.30000000,409.11000000,2020-10-23,392.2579999999992,364.5726,288.9571000000001,387.13061723088555,377.7388962583885,369.2597788693601,SELL ORDER,
300,1603497600.0,409.19000000,416.66000000,407.00000000,412.14000000,2020-10-24,398.82599999999917,365.1102,290.19465000000014,391.67777773436086,381.0151918528277,370.9413561686009,,
301,1603584000.0,412.14000000,417.40000000,402.50000000,405.86000000,2020-10-25,406.29399999999913,366.5272000000001,291.35840000000013,394.2563636008407,383.3813640573203,372.31071475022446,,SOLD
302,1603670400.0,405.85000000,411.11000000,382.30000000,392.52000000,2020-10-26,406.7219999999991,367.3216000000001,292.4734000000001,393.94066112796054,384.2517103375755,373.1032357404117,,
303,1603756800.0,392.52000000,410.25000000,389.90000000,403.45000000,2020-10-27,404.6159999999991,368.3188000000001,293.7016000000001,395.6696318319677,386.08011887685404,374.29330492706225,,
304,1603843200.0,403.41000000,409.20000000,380.52000000,388.23000000,2020-10-28,400.43999999999903,369.3356000000001,294.8511000000001,394.3169714988826,386.2848694600108,374.8398419887461,,
305,1603929600.0,388.22000000,393.72000000,380.52000000,387.13000000,2020-10-29,395.4379999999991,370.06120000000016,295.99380000000014,393.0102494081766,386.36535808286686,375.3218089695796,,
306,1604016000.0,387.12000000,391.97000000,373.29000000,382.49000000,2020-10-30,390.7639999999991,370.3524000000002,297.1248000000001,391.0974767885081,385.9962763606891,375.60291450018434,,
307,1604102400.0,382.59000000,394.88000000,379.90000000,386.46000000,2020-10-31,389.5519999999991,370.60900000000015,298.26485000000014,390.2542991905975,386.04044051681393,376.02868255900063,BUY ORDER,
308,1604188800.0,386.44000000,398.29000000,384.61000000,396.67000000,2020-11-01,388.1959999999991,370.78680000000014,299.48455000000007,391.4207902468525,387.05277951521265,376.83814598805947,,BOUGHT
309,1604275200.0,396.68000000,404.50000000,377.92000000,383.02000000,2020-11-02,387.1539999999991,371.1188000000002,300.5382000000001,389.89337383833384,386.66870527566863,377.0805716355865,,
310,1604361600.0,383.01000000,390.00000000,370.23000000,387.88000000,2020-11-03,387.30399999999906,371.33400000000023,301.62415000000004,389.5273058677277,386.78406667798595,377.5040786302694,BUY ORDER,
311,1604448000.0,387.88000000,408.39000000,376.47000000,402.49000000,2020-11-04,391.3039999999991,372.1026000000002,302.69960000000003,391.88415934632263,388.2798698515111,378.48391868398437,,BOUGHT
312,1604534400.0,402.50000000,420.40000000,396.14000000,416.69000000,2020-11-05,397.3499999999991,373.1342000000002,303.88290000000006,396.39431219244574,390.98559653231956,379.98219638265164,,
313,1604620800.0,416.73000000,458.27000000,414.76000000,455.91000000,2020-11-06,409.19799999999907,374.4652000000002,305.3114500000001,407.21534633927376,397.1688730530511,382.9597573088222,,
314,1604707200.0,455.91000000,468.28000000,424.14000000,435.21000000,2020-11-07,419.63599999999906,375.4816000000002,306.63380000000006,412.3052833684967,400.7918375241891,385.0087864339664,SELL ORDER,
315,1604793600.0,435.20000000,460.10000000,431.99000000,454.30000000,2020-11-08,432.91999999999905,376.86260000000016,307.9918000000001,419.9406863924064,405.8878529980758,387.726088926752,,
316,1604880000.0,454.29000000,459.10000000,433.09000000,444.32000000,2020-11-09,441.28599999999915,378.32820000000015,309.2858500000001,424.37328886651426,409.54805747444954,389.945457988448,,SOLD
317,1604966400.0,444.32000000,455.00000000,438.70000000,450.34000000,2020-11-10,448.01599999999917,380.5278000000001,310.5996000000001,429.09450907260253,413.43300438164476,392.3138714006658,,
318,1605052800.0,450.34000000,476.25000000,449.28000000,463.09000000,2020-11-11,449.4519999999992,382.90540000000016,311.9440000000001,435.2755074230384,418.1622420595833,395.08940585554166,,
319,1605139200.0,463.09000000,470.00000000,451.20000000,462.39000000,2020-11-12,454.8879999999992,385.73880000000014,313.2690500000001,440.2054151643041,422.37440948248013,397.72864484159885,SELL ORDER,
